,business_id,name,categories,address,postal_code,latitude,longitude,stars,review_count,is_open,price_range,Latin America,North American,Ottoman Cuisine,Quick and Greasy,European,Asian,Cafes & Desserts,Other,checkin_sum,fisrt_record,last_record,total_days
1641,-zTagkUfD7IP26ZW7352UQ,Don Cuban,"Cuban, Restaurants",1200 Lee Rd,32810.0,28.6180932379,-81.4420580864,3.0,5,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2013-03-26 19:00:50,2013-06-19 16:18:23,84.8871875
1642,WvwXrRPW2RRrsBFMve_uhQ,Mr. Quick,"American (New), Breakfast & Brunch, Restaurants",5615 W Colonial Dr,32808.0,28.5527505,-81.4567156,4.0,70,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108,2011-04-30 00:33:30,2020-12-30 17:28:41,3532.704988425926
1643,2Sts13bODgKkRcOADeTnIw,Luya Chinese,"Restaurants, Chinese","4498 N Alafaya Trl, Suite 276",32826.0,28.606105,-81.208838,3.5,65,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88,2011-04-13 00:29:19,2020-06-03 23:00:13,3339.938125
1644,ZgqcO8DlWXZ2pG1gF2xHDw,StreetWise Urban Food,"Tex-Mex, Burgers, Sandwiches, Mexican, American (New), Breakfast & Brunch, Restaurants, Tacos, Wraps",4434 Hoffner Ave,32812.0,28.480032,-81.3293265,5.0,87,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,46,2019-11-16 22:29:02,2021-01-24 16:31:56,434.7520138888889
1645,TB6WEelrvp1CP6i0FoVpUQ,Morimoto Street Food,"Japanese, Sushi Bars, Restaurants",Pleasure Island,32836.0,28.3707761545,-81.5180087314,2.5,167,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,239,2015-12-20 02:11:50,2021-01-17 22:14:50,1855.8354166666666
1646,Y6RlNPRUEs6yOruAyFqtBA,Freddy's Frozen Custard & Steakburgers,"Burgers, Restaurants, Fast Food, American (Traditional)",3200 S Orange Ave,32806.0,28.5059135187,-81.3766958905,4.0,100,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,213,2016-01-31 23:22:46,2020-12-14 21:53:21,1778.9379050925927
1647,MZp9jAAfjW5B0fQeJ-mvNg,MamaJuana Latin Bistro & Rum Bar,"Tapas Bars, Latin American, Restaurants, Cocktail Bars, Bars, Tapas/Small Plates, Nightlife",75 E Colonial Dr,32801.0,28.5533081,-81.3776834,4.5,14,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2019-04-20 01:06:21,2020-02-01 01:03:38,286.9981134259259
1648,eHZu7KW5cDt4OR1p312uQw,Thai Express,"Chinese, Thai, Restaurants, Asian Fusion","4693 Gardens Park Blvd, Ste 113",32839.0,28.4945969873,-81.4233433083,3.5,46,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31,2019-05-16 19:15:14,2020-10-09 17:39:44,511.93368055555555
1649,khzEaJUv384w6BnIMAg0gg,Zest,"American (New), Restaurants",12205 S Apopka Vineland Rd,32836.0,28.386945371,-81.5054011345,2.5,8,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101,2012-07-15 02:06:18,2019-12-25 22:49:21,2719.8632291666668
1650,FjXY2wqQM6oVgrf_69S0ZQ,Junior Colombian Burger,"Spanish, Restaurants, American (Traditional), Burgers",10910 S Trail Cir,32837.0,28.4092478055,-81.4049868081,4.0,169,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,308,2013-01-22 04:43:14,2020-10-13 19:39:15,2821.6222337962963
1651,2Xbgp1j4xaB3Meqp0W7BHQ,Denny's,"Breakfast & Brunch, Restaurants, American (Traditional), Diners",7660 International,32819.0,28.451523,-81.471279,3.0,69,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,126,2011-02-28 15:06:57,2021-01-26 05:31:59,3619.6007175925924
1652,iBzGe-WgOXItmouJLviPPw,Cecil's Texas Style BBQ,"Restaurants, Barbeque",2800 S Orange Ave,32806.0,28.5107309,-81.3766741,3.5,208,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,483,2010-08-24 21:54:10,2021-01-16 23:46:58,3798.0783333333334
1653,cpvOu-TmOVso8YE37kPipA,Clicks Billiards,"Pool Halls, Sports Bars, Bars, American (Traditional), Nightlife, Restaurants",2524 S. Semoran Blvd.,32822.0,28.514893,-81.3112089,3.5,23,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57,2010-09-19 05:30:05,2019-05-26 01:55:42,3170.851122685185
1654,9h1yTdWHJo1ZLtktF8l9xg,Anthony's Pizza Thornton Park,"Italian, Pizza, Desserts, Restaurants, Food",100 N Summerlin Ave,32801.0,28.543908,-81.3686202,3.5,204,1,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,575,2010-02-20 18:19:40,2021-01-16 00:16:30,3982.2478009259257
1655,ESolyqBx9snCunQGc0iCtw,Coral Reef Bar and Grill,"American (Traditional), Restaurants",6924 Grand Vacations Way,32821.0,28.406312,-81.469417,3.5,25,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83,2014-06-01 14:12:18,2019-12-03 00:06:20,2010.4125231481482
1656,LAreLIpOJe3jkQT_8HbQ7Q,Susuru,"Cocktail Bars, Tapas/Small Plates, Restaurants, Tapas Bars, Ramen, Nightlife, Japanese, Bars, Izakaya",8548 Palm Pkwy,32836.0,28.384234,-81.501343,4.5,433,1,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,630,2018-09-27 22:27:19,2021-01-24 02:17:16,849.1596875
1657,5FnH04AusiXS1xaex9FkrQ,One Eyed Jack's,"Pubs, Bars, American (Traditional), Dance Clubs, Restaurants, Nightlife",15 N Orange Ave,32801.0,28.542466,-81.3788,3.5,16,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,125,2010-04-18 04:40:47,2014-05-06 00:20:46,1478.8194328703703
1658,H1fcbC-WKsbiEo8BBVkHwA,Benihana,"Sushi Bars, Nightlife, Japanese, Lounges, Bars, Restaurants",1751 Hotel Plaza Blvd,32830.0,28.3728192125,-81.5105308466,3.0,265,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,453,2010-03-24 22:50:26,2021-01-27 00:03:49,3961.0509606481482
1659,QTKHW1N2ukluZfkgPQTqHQ,Krystal,"Hair Salons, Restaurants, Fast Food, Beauty & Spas, Burgers, American (New)",6201 W Colonial Dr,32808.0,28.5525922233,-81.464929,2.5,13,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37,2011-02-21 19:13:22,2020-09-08 02:04:16,3486.2853472222223
1660,w8EkbUA_K3wjIDRX0dEd4Q,Sally Beauty Supply,"Beauty & Spas, Shopping, Cosmetics & Beauty Supply, Restaurants",2774 E Colonial Dr,32803.0,28.5499287,-81.3486362,3.5,8,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47,2010-08-11 18:20:09,2019-12-29 20:35:50,3427.094224537037
1661,TF4T7KS5aDY_2z8SojX3Sw,Sus Hi Eatstation,"Restaurants, Sushi Bars, Japanese",417 S Chickasaw Trl,32825.0,28.5371974,-81.2741193,4.0,44,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31,2019-11-19 00:37:59,2021-01-08 22:30:31,416.9114814814815
1662,b4R-tbgUU0vW74iWswwzyg,Maya Grill - Temporarily Unavailable,"American (New), Latin American, Mexican, Restaurants, Tex-Mex",1000 W Buena Vista Dr,32830.0,28.3628509193,-81.5738238834,3.5,165,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,2010-10-21 19:15:04,2020-02-18 23:39:58,3407.1839583333335
1663,HV6HhzpwKcJz41eyajV82A,Burger King,"Hot Dogs, Burgers, Restaurants, Fast Food",5515 International Dr,32819.0,28.4627192,-81.4548921,1.5,16,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32,2010-06-15 14:30:42,2019-11-10 18:05:21,3435.1490625
1664,qgrip67HUyRKG9s1X1tmSA,Beth's Burger Bar,"Local Flavor, Nightlife, Diners, Restaurants, Sports Bars, Bars, Burgers, American (Traditional)",24 E Washington St,32801.0,28.543329,-81.3786002,4.0,300,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,779,2013-01-07 17:30:22,2018-12-19 17:39:55,2172.0066319444445
1665,wDey-3CasMf_-ngFx4XVKw,Stasio's,"Restaurants, Italian, Delis",210 N Bumby Ave,32803.0,28.5453923,-81.3521661,4.5,287,1,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,289,2018-07-17 21:51:22,2021-01-14 23:17:56,912.0601157407407
1666,XTmfiEC3ZkZ8DULlXj1ZkQ,Mama Millie's,"Caribbean, Restaurants",12273 University Blvd,32817.0,28.5978501,-81.2088266,4.0,30,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,2010-02-19 20:11:08,2012-09-25 22:48:23,949.1092013888889
1667,7iSBUEn08UNcnZc0-Lxaow,China 3 Biryani House,"Food, Chinese, Restaurants, Halal, Pakistani",11981 S Apopka Vineland Rd,32836.0,28.39201,-81.50443,2.5,110,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,43,2013-05-16 16:55:06,2019-11-25 23:38:15,2384.2799652777776
1668,7yiTxAYqUKt2UVs4ceK57g,White Wolf Cafe,"Event Planning & Services, Cafes, Sandwiches, American (New), Breakfast & Brunch, Diners, Restaurants, American (Traditional), Caterers",1829 N Orange Ave,32804.0,28.5686763,-81.3724862,4.0,676,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2873,2010-01-18 19:04:53,2021-01-20 18:26:19,4019.9732175925924
1669,7dSM1YY_L8TfHlAEdXHDwA,Hawk's Landing Steakhouse,"Restaurants, Steakhouses",8701 World Center Dr,32821.0,28.3597796471,-81.5103234789,3.5,37,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76,2010-07-31 02:29:52,2017-11-08 23:12:18,2657.862800925926
1670,vXpiVeRYVDjL85XUmffXug,Sonny's BBQ,"Restaurants, Event Planning & Services, Barbeque, American (New), Caterers",7055 S. Semoran,32822.0,28.4613347,-81.309038,3.5,254,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1067,2011-04-01 21:04:29,2021-01-27 23:37:31,3589.1062731481484
1671,vdT7zlrLB2DL9pStDUs91A,HOT KRUST PANINI KITCHEN,"Fast Food, Restaurants, Vegetarian, Salad, Sandwiches, Soup","8015 Turkey Lake Rd, Ste 200",32819.0,28.44844098,-81.47666189,4.5,588,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1340,2012-06-29 16:05:59,2021-01-25 23:14:56,3132.2978819444443
1672,UrMP_-JdpbbhR9nAcY5TXA,Mares Real Peruvian Cuisine,"Seafood, Peruvian, Food, Latin American, Desserts, Restaurants","13586 Village Park Dr, Ste 302",32837.0,28.3683674,-81.4270686,3.5,24,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,34,2020-01-04 19:27:35,2021-01-13 20:20:17,375.0365972222222
1673,6ezm1y9N1w2nJ5PNm3RV5Q,Bread Box Handcrafted Sandwiches,"Sandwiches, Restaurants, American (Traditional)",6000 Universal Blvd,32819.0,28.4736572703,-81.4652531349,4.0,195,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,345,2014-07-11 23:07:13,2020-12-28 01:41:38,2361.1072337962964
1674,6zxThuK9WaLWnRLJIgqEIA,Chalo's Cafe,"Latin American, Restaurants",11301 S Orange Blossom Trl,32837.0,28.401794,-81.403722,3.5,23,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,2011-05-16 11:47:19,2018-08-11 06:52:53,2643.7955324074073
1675,a_zu5YtHb-q_AYFTqusAQw,Cuban American Cafe,"Cuban, Restaurants","135 W Central Blvd, Ste 160",32801.0,28.5423463,-81.3813986,4.5,31,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,2012-08-28 12:19:41,2020-10-05 16:25:23,2960.170625
1676,dpARIpirWdLue5lwApCpMA,La Finca Mexican Grill,"Mexican, Beer, Wine & Spirits, Food, Restaurants",8200 World Center Dr,32821.0,28.3571008,-81.4939214,3.0,59,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172,2012-07-30 01:32:57,2016-01-12 22:46:11,1261.8841898148148
1677,GxD3JuWWiqp2FgqnLs3Wyw,Wasabi Sushi Restaurant,"Sushi Bars, Salad, Restaurants, Soup","457 S Avalon Park Blvd, Ste 600",32828.0,28.5376842,-81.150022,3.5,41,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,62,2010-05-19 01:44:58,2016-09-26 21:10:59,2322.8097337962963
1678,-hCMvmsZDjGiUlgp-5OEfg,Chai Thai Cuisine,"Thai, Vegetarian, Restaurants, Soup",2447 S Orange Ave,32806.0,28.5151277,-81.3760727,4.0,161,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,410,2010-05-18 15:18:32,2021-01-18 23:13:16,3898.329675925926
1679,CwXyjZimDVjZKwFWRbWuVQ,Cap'n Jack's Restaurant,"Seafood, Restaurants",1780 E Buena Vista Dr,32830.0,28.373013,-81.515554,2.0,51,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56,2010-09-01 15:49:19,2013-08-07 00:57:22,1070.3805902777779
1680,7nEIExGzk98xFqFNKkHmQg,Dairy Queen Grill & Chill,"Fast Food, Desserts, Restaurants, Burgers, Sandwiches, Food, Salad, Ice Cream & Frozen Yogurt, American (New)",7825 E Colonial Dr,32807.0,28.5688544035,-81.2822281,3.0,24,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,63,2014-11-29 18:04:08,2021-01-20 03:15:35,2243.382951388889
1681,4a5AFp__haYwNhnh1fN6xg,Mediterranean Deli,"Restaurants, Greek, Mediterranean, Delis",981 W Fairbanks Ave,32804.0,28.5968407,-81.3936326,4.5,405,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,818,2010-03-20 17:02:26,2021-01-27 20:51:38,3966.159166666667
1682,V2zsSsX4JSDMIiNXD7W8Qw,Jack & Mary's Restaurant,"Diners, Restaurants, Breakfast & Brunch, American (Traditional)",2323 S Goldenrod Rd,32822.0,28.5135917862,-81.2881302605,4.0,120,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,227,2010-05-30 15:31:40,2020-12-11 15:05:20,3847.981712962963
1683,9wDshQ11NH1vCDVoWwqp6Q,C & L Provisions,"American (Traditional), Restaurants, Fast Food",9029A Orlando International Airport Tram,32827.0,28.435114315,-81.3014181331,3.0,7,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,2017-10-21 12:16:53,2020-09-11 21:46:42,1056.3957060185185
1684,qW9vR2ubWxIVDTWQTZGLBA,Maracaibo Mia Son y Sazón,"Latin American, Restaurants, Venezuelan","5691 S Semoran Blvd, Unit C",32822.0,28.4810907,-81.3093819,3.5,60,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2018-04-05 19:48:27,2020-11-23 01:00:47,962.2168981481482
1685,ZaGzED6S1rdb_oRIM6LZcQ,McDonald's,"Food, Fast Food, Restaurants, Burgers, Coffee & Tea",13401 Landstar Blvd,32824.0,28.3718252,-81.3662863523,2.0,31,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,40,2011-09-06 03:05:32,2020-11-17 21:39:25,3360.7735300925924
1686,7U0qmYhNwlQnokuZPmyMVw,Asian Star Restaurant,"Thai, Chinese, Asian Fusion, Restaurants","222 Neighborhood Market Rd, Ste 109",32825.0,28.5424341611,-81.2770118202,4.0,43,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26,2013-03-13 21:24:08,2020-11-24 23:22:48,2813.0824074074076
1687,ggArsvhX1EnNnboifYIa5g,Outback Steakhouse,"Steakhouses, Restaurants",8195 Vineland Ave,32821.0,28.3883831078,-81.4879462478,3.5,194,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,397,2010-02-05 01:12:43,2020-12-23 01:17:27,3974.003287037037
1688,PVay1MQ1PE1z0Pmq8jRgbw,Thirsty River Bar,"American (Traditional), American (New), Restaurants, Ice Cream & Frozen Yogurt, Bars, Food, Nightlife",2901 Osceola Pkwy,32830.0,28.3529343045,-81.5906773728,4.5,8,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26,2016-01-01 23:38:50,2020-03-08 21:27:51,1527.9090393518518
1689,wQYHd2N15DjWVUTcjaAg4g,Richter's Burger Co.,"Restaurants, Burgers, Fast Food","6000 Universal Blvd, Universal Studios Florida",32819.0,28.4780658494,-81.4692018201,2.0,96,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,142,2010-10-17 17:37:13,2021-01-01 19:50:32,3729.0925810185186
1690,yiwEseQVKRGmAtNggf3Gjg,Brio Italian Grille,"Italian, Restaurants, Cocktail Bars, Bars, Wine Bars, Nightlife, Pizza",4200 Conroy Rd,32839.0,28.4856687297,-81.4309166987,3.5,299,1,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,946,2010-01-31 20:37:40,2021-01-18 17:59:12,4004.8899537037037
1691,0fCxfSUSGhc9Oh6BpH8tjA,Sette,"Restaurants, Italian, Bars, Nightlife, Wine Bars",1407 N Orange Ave,32804.0,28.5644438,-81.3726258,4.0,175,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,111,2019-03-24 22:28:28,2020-03-15 16:26:43,356.74878472222224
1692,LkyRB9vvF-ZQBVKVqonLyw,Marco's Pizza,"Pizza, Restaurants, Desserts, Salad, Food",12701 Narcoossee Rd,32832.0,28.3824069329,-81.2440551885,3.5,29,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14,2018-09-09 17:48:42,2020-03-30 17:13:26,567.9755092592593
1693,KUlQTHcfDS0o7zAUnUcFSQ,Capt. Cook's,"American (Traditional), Restaurants",1600 Seven Seas Dr,32836.0,28.405827,-81.585175,3.5,114,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,526,2010-07-16 04:38:01,2020-12-07 04:08:07,3796.9792361111113
1694,hy9zqd1NtbOde6oxLIZFSQ,The Golden Pod,"Coffee & Tea, Restaurants, Nightlife, Bars, Seafood, Food Court, Chocolatiers & Shops, Pizza, Desserts, Burgers, Food Delivery Services, Diners, Food, American (New), Ice Cream & Frozen Yogurt, Specialty Food","7653 International Dr, Ste 100",32819.0,28.4521474,-81.4703801,3.5,73,0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,72,2018-05-20 15:01:05,2019-04-28 00:09:21,342.38074074074075
1695,77tnt4UlnRZOXPnmXYp36Q,Ragazzi's Pizza & Restaurant,"Beer, Wine & Spirits, Restaurants, Chicken Wings, Food, Pizza, Italian",3201 Edgewater Dr,32804.0,28.580326,-81.3891974,3.5,121,1,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,310,2011-03-25 23:24:33,2020-12-30 17:16:59,3567.7447453703703
1696,aTOzbyEhJldJ5t_rQsRSnQ,Route 65,"Restaurants, American (Traditional), Beer Bar, Bars, Nightlife",7308 International Dr,32819.0,28.4557146638,-81.4714467396,2.5,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2018-10-21 23:03:32,2018-10-21 23:03:32,0.0
1697,vHqE9F6wQp1jJM4Inm0Y6A,Fama's Italian Restaurant and Pizzareia,"Restaurants, Italian, Sandwiches, Pizza",5474 Central Florida Pkwy,32819.0,28.4068224,-81.4500219,4.5,66,1,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,25,2015-12-28 00:05:04,2020-11-18 01:35:23,1787.0627199074074
1698,Y0fgbHCsGeKiVi9grQR6cA,TR Fire Grill,"Bars, Gastropubs, Restaurants, Steakhouses, American (Traditional), Nightlife, American (New)",7015 S Semoran Blvd,32822.0,28.462109,-81.308846,4.0,59,0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,87,2015-02-26 00:41:37,2015-09-23 01:11:23,209.02067129629629
1699,4qI4jBGEEoEa9IrKExAwQA,Firehouse Subs,"Delis, Fast Food, Restaurants, Sandwiches","7541 W. Sand Lake Rd., Ste A",32819.0,28.4506829,-81.485305,4.5,14,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,95,2010-02-03 18:35:08,2016-03-05 16:48:12,2221.925740740741
1700,HTuxOQubxqBdhNPqovVUkQ,Tilted Kilt Pub & Eatery,"American (Traditional), Restaurants, Nightlife, Sports Bars, Bars, Chicken Wings, Pubs",7653 International Dr,32819.0,28.4521377,-81.4704273,3.0,111,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717,2010-06-23 19:26:03,2017-04-16 02:27:29,2488.292662037037
1701,zBldQdGq0UU8iTh8gaQkfw,Latin Quarter,"Latin American, Restaurants","Universal Studios Escape, 1000 Universal Studios Plaza",32819.0,28.4771576,-81.4736252,3.0,41,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148,2010-07-13 23:25:04,2013-11-12 11:45:22,1217.5140972222223
1702,IauWETPqNg__tlcpJM1ayw,Latino Grocery Spanish Food,"Spanish, Restaurants, Latin American",2732 S Chickasaw Trl,32829.0,28.5092061,-81.2696455,4.5,8,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2012-01-25 23:25:23,2021-01-20 19:14:29,3282.825763888889
1703,oKmQyx6aMyroiDkEpUD_ig,Primo Hoagies,"Restaurants, Italian, Sandwiches","8865 Commodity Cir, Ste 5",32819.0,28.442358,-81.428457,3.5,13,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,33,2013-02-21 18:03:19,2014-04-12 18:52:11,415.03393518518516
1704,D6U1_06gxciRs1NoYjwhKQ,ESPN Club - Temporarily Unavailable,"Hotels, American (New), Event Planning & Services, Hotels & Travel, American (Traditional), Sandwiches, Restaurants",2101 N Epcot Resorts Blvd,32836.0,28.3680076244,-81.5552894175,2.5,303,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1118,2010-02-06 18:00:55,2020-03-04 02:42:54,3678.362488425926
1705,jXj84lIkg-g4jxuE9KFyJQ,18 Monroe Street Market,"Pizza, Breakfast & Brunch, American (Traditional), Restaurants",9939 Universal Blvd,32819.0,28.425445196,-81.4343458934,4.0,21,1,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,62,2011-10-06 19:46:35,2020-03-14 06:54:27,3081.463796296296
1706,rpEmkAGiyORs0iDxzwpEUQ,Noodles & Company,"Restaurants, Vegan, Italian, Comfort Food, Pasta Shops, Japanese, Specialty Food, Asian Fusion, Salad, Food, Noodles",3683 E Colonial Dr,32803.0,28.553746,-81.338413,3.5,119,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,330,2015-04-14 15:26:03,2021-01-03 19:11:51,2091.1568055555554
1707,Dn2SgpjltoPSOKeVKI96vA,Amura Downtown,"Ramen, Japanese, Restaurants, Sushi Bars",54 W Church St,32801.0,28.5399962,-81.3800207,3.5,106,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,233,2015-01-09 22:30:06,2019-08-10 01:37:51,1673.1303819444445
1708,kZeCipup6YYWoA-3mZ7Zyg,Gargi's Lakeside,"Italian, Restaurants",1414 N Orange Ave,32804.0,28.564878,-81.373217,3.0,139,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,209,2010-04-08 17:36:41,2016-01-24 20:19:56,2117.1133680555554
1709,HEnoN55McFUHcu7tPEN_bA,Taco Bell,"Restaurants, Tex-Mex, Fast Food, Breakfast & Brunch, Mexican, Tacos",6611 West Colonial Drive,32818.0,28.552442,-81.472212,2.0,7,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,2016-11-24 00:38:27,2020-02-07 18:04:26,1170.7263773148147
1710,14RAYQbPEpulJATtlrxcVA,La Casita Pupusas & Latin Food,"Restaurants, Latin American, Food, Desserts, Salvadoran, Specialty Food",5137 S John Young Pkwy,32839.0,28.4884046,-81.4158897,4.5,41,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,2018-08-24 23:09:59,2020-12-26 21:59:22,854.9509606481481
1711,Mx-29YHRLJXSvctBIDWvIQ,Wonderland's Food,"Venezuelan, Latin American, Restaurants, Colombian, Breakfast & Brunch, Burgers","4945 S Orange Blossom Trl, Unit 5",32839.0,28.4894138,-81.3963456,4.5,81,1,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,55,2017-05-25 19:09:08,2020-11-06 20:52:41,1261.0719097222222
1712,jW0MmAJeLw4UO73HtmzwbQ,Dandelion Community Café,"Food, Gluten-Free, Restaurants, Sandwiches, Vegan, Vegetarian, Tea Rooms",618 N Thornton Ave,32803.0,28.5520127,-81.3657421,4.5,808,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2411,2010-01-29 00:26:05,2020-08-08 19:37:12,3844.799386574074
1713,XVoFnC4niBSlqvoqlA1w_Q,Asian Express,"Restaurants, Japanese, Chinese, Teppanyaki, Food, Fast Food, Sushi Bars, Asian Fusion, Food Trucks",5661 Vineland Rd,32819.0,28.4832306927,-81.4567871019,4.5,32,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,37,2016-04-30 02:17:22,2019-01-19 01:16:02,993.9574074074075
1714,1JF_-oGX_Yf7e9eak2wpLg,Le House Vietnamese Restaurant,"Food, Nightlife, Restaurants, Vietnamese, Wine Bars, Bars, Coffee & Tea","595 W Church St, Ste L",32805.0,28.540312,-81.386208,5.0,46,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,53,2018-12-31 17:36:22,2020-12-24 17:42:54,724.004537037037
1715,tktCQzE8lqofIW_eziTqkA,Yaya's Cuban Café and Bakery's,"Restaurants, Spanish, Cuban",3500 Curry Ford Rd,32806.0,28.523868,-81.339991,4.0,32,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,2010-07-11 13:52:37,2012-06-27 23:10:13,717.3872222222222
1716,759oe1MwcTJsfJCvwInRDw,Kirin Buffet,"Restaurants, Buffets",843 Lee Rd,32810.0,28.6081373,-81.3930748,3.5,43,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82,2017-02-12 22:50:01,2017-07-29 23:25:28,167.02461805555555
1717,OknRaT5YJEL933Pi8v5BOg,Firehouse Subs,"Sandwiches, Delis, Restaurants, Fast Food",5691 S Semoran Blvd,32822.0,28.4810801,-81.3094218,4.0,6,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,85,2010-09-10 16:30:47,2017-12-31 23:43:30,2669.3004976851853
1718,UWqZuO_jgXUc2eMp6lgn6w,PB&G,"Restaurants, Barbeque, Bars, American (New), Nightlife",10100 Dream Tree Blvd,32836.0,28.4020068,-81.5456808,4.5,16,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54,2014-11-09 18:03:09,2020-07-24 18:10:40,2084.0052199074075
